Customer Gender,Is Senior,Partner,Dependents,Customer Tenure,Has Phone Service,Multiple Lines,Internet Plan,Online Security,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Customer Satisfaction,Churn Label
Female,N,Y,N,4,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,97.95,384.5,2,Y
Male,N,N,N,32,Y,Y,Fiber optic,Y,N,Y,Y,Y,Month-to-month,Y,Credit card (automatic),108.15,3432.9,5,Y
Male,N,N,N,6,Y,N,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Credit card (automatic),80.5,463.05,4,Y
Female,Y,Y,N,27,Y,Y,Fiber optic,Y,N,Y,Y,Y,Month-to-month,Y,Bank transfer (automatic),104.3,2867.75,4,Y
Male,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Mailed check,71.35,71.35,3,Y
Female,N,N,N,13,Y,Y,Fiber optic,N,Y,Y,N,N,Month-to-month,N,Electronic check,89.4,1132.35,3,Y
Male,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,20.6,20.6,4,Y
Male,N,N,N,19,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,99.95,1931.75,5,Y
Female,N,N,N,10,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Credit card (automatic),81.0,818.05,4,Y
Female,Y,Y,N,13,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,70.15,916.75,5,Y
Female,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Mailed check,70.15,70.15,3,Y
Female,Y,Y,N,68,Y,Y,Fiber optic,Y,N,N,N,Y,One year,Y,Credit card (automatic),96.55,6581.9,1,Y
Female,N,N,N,39,Y,N,Fiber optic,Y,Y,Y,Y,N,One year,Y,Electronic check,95.55,3692.85,3,Y
Female,Y,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,69.65,69.65,3,Y
Female,Y,N,N,1,Y,N,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,89.3,89.3,2,Y
Female,N,N,N,36,Y,N,Fiber optic,N,Y,Y,N,Y,Month-to-month,Y,Electronic check,87.55,3078.1,2,Y
Female,Y,N,N,15,Y,N,Fiber optic,Y,Y,Y,N,Y,Month-to-month,Y,Mailed check,96.3,1426.75,2,Y
Female,N,N,N,5,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Electronic check,85.2,474.8,2,Y
Female,N,N,N,13,N,No phone service,DSL,N,N,N,N,Y,Month-to-month,Y,Electronic check,35.1,446.1,5,Y
Male,N,Y,N,5,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,81.3,416.3,4,Y
Female,N,N,Y,2,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Electronic check,19.6,35.85,1,Y
Female,N,Y,N,17,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,85.45,1451.6,3,Y
Male,N,Y,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,71.0,71,5,Y
Male,Y,N,N,9,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,85.05,746.5,1,Y
Male,N,N,Y,1,Y,N,DSL,N,N,N,N,N,Month-to-month,Y,Electronic check,44.4,44.4,5,Y
Male,Y,Y,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,70.3,70.3,5,Y
Female,N,Y,N,1,Y,N,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Bank transfer (automatic),79.35,79.35,3,Y
Female,N,N,N,9,Y,N,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Bank transfer (automatic),90.8,809.75,4,Y
Male,N,Y,N,20,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,70.45,1470.95,2,Y
Male,Y,N,N,70,N,No phone service,DSL,N,N,N,Y,Y,One year,Y,Electronic check,45.25,3264.45,4,Y
Female,N,N,N,3,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,75.8,246.3,3,Y
Male,Y,N,N,20,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Credit card (automatic),71.3,1389.2,3,Y
Male,Y,Y,N,21,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,69.1,1474.75,3,Y
Female,N,Y,N,17,Y,Y,Fiber optic,N,Y,N,Y,N,Month-to-month,N,Electronic check,88.25,1460.65,1,Y
Female,N,N,N,2,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Bank transfer (automatic),70.0,153.05,4,Y
Female,N,N,N,21,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,97.35,2119.5,4,Y
Male,N,Y,Y,5,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Bank transfer (automatic),25.9,135,5,Y
Male,N,N,N,24,Y,Y,DSL,Y,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),55.65,1400.55,5,Y
Female,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,69.65,69.65,5,Y
Female,N,N,N,10,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,100.6,1060.2,3,Y
Female,Y,N,N,1,Y,N,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,86.0,86,4,Y
Female,N,N,N,53,Y,Y,Fiber optic,Y,Y,N,Y,Y,One year,Y,Credit card (automatic),106.95,5785.5,3,Y
Male,N,N,N,3,N,No phone service,DSL,N,N,N,N,N,Month-to-month,Y,Electronic check,29.6,79.45,1,Y
Male,Y,Y,N,46,N,No phone service,DSL,N,Y,Y,Y,Y,One year,Y,Bank transfer (automatic),59.9,2816.65,5,Y
Female,N,Y,N,49,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,95.6,4783.5,3,Y
Male,N,N,N,11,N,No phone service,DSL,N,Y,N,Y,N,One year,Y,Electronic check,41.6,470.6,3,Y
Male,N,N,N,45,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Credit card (automatic),100.85,4740,1,Y
Male,N,Y,Y,37,N,No phone service,DSL,Y,Y,N,N,N,Month-to-month,N,Bank transfer (automatic),40.2,1448.8,2,Y
Male,N,Y,N,49,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,N,Electronic check,84.5,4254.85,4,Y
Female,Y,N,N,14,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,78.95,1101.85,2,Y
Male,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,20.2,20.2,5,Y
Female,Y,N,N,47,Y,Y,Fiber optic,N,Y,N,N,N,Month-to-month,Y,Bank transfer (automatic),85.2,3969.35,3,Y
Male,Y,Y,N,13,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,98.0,1237.85,1,Y
Male,N,Y,N,5,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,94.45,498.1,1,Y
Male,Y,N,N,3,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,105.0,294.45,4,Y
Female,Y,Y,N,26,Y,Y,Fiber optic,N,Y,N,N,Y,Month-to-month,Y,Electronic check,93.85,2381.55,2,Y
Female,Y,Y,N,8,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,84.0,613.4,4,Y
Female,N,Y,N,9,N,No phone service,DSL,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,48.75,442.2,3,Y
Male,N,N,N,1,Y,N,Fiber optic,N,Y,N,Y,N,Month-to-month,Y,Electronic check,84.85,84.85,4,Y
Male,N,N,N,12,Y,N,DSL,Y,N,Y,N,N,Month-to-month,N,Mailed check,56.65,654.85,1,Y
Female,N,N,N,42,Y,N,DSL,Y,Y,Y,N,Y,One year,N,Credit card (automatic),73.9,3160.55,1,Y
Female,N,Y,N,33,Y,Y,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Y,Mailed check,24.5,740.3,5,Y
Female,N,N,N,31,Y,Y,Fiber optic,N,Y,N,N,Y,Month-to-month,Y,Electronic check,89.9,2806.9,5,Y
Male,Y,Y,N,18,Y,N,Fiber optic,N,N,N,N,Y,Month-to-month,N,Electronic check,78.55,1422.65,3,Y
Male,N,Y,N,42,Y,Y,Fiber optic,N,Y,Y,N,Y,Month-to-month,Y,Electronic check,99.45,4138.05,2,Y
Male,Y,N,N,4,N,No phone service,DSL,N,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),25.2,102.5,4,Y
Female,N,N,N,12,Y,Y,DSL,N,N,Y,Y,Y,One year,N,Mailed check,74.05,872.65,3,Y
Female,Y,N,N,15,Y,Y,DSL,N,N,Y,N,N,Month-to-month,N,Credit card (automatic),55.0,757.1,5,Y
Male,N,Y,N,7,Y,N,Fiber optic,N,N,Y,Y,N,Month-to-month,Y,Electronic check,89.75,608.8,4,Y
Male,N,Y,N,14,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,85.15,1139.2,5,Y
Male,Y,Y,N,3,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,94.6,279.55,4,Y
Male,N,N,N,16,Y,N,Fiber optic,Y,N,N,Y,Y,Month-to-month,Y,Electronic check,94.25,1483.25,2,Y
Male,N,Y,N,65,Y,Y,DSL,Y,Y,N,N,Y,One year,N,Credit card (automatic),72.45,4653.85,3,Y
Female,N,N,N,42,Y,Y,Fiber optic,Y,Y,N,Y,Y,Month-to-month,Y,Electronic check,105.2,4400.75,4,Y
Male,N,Y,N,6,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Electronic check,82.85,460.25,1,Y
Male,Y,Y,N,53,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,103.85,5485.5,1,Y
Female,N,Y,N,5,Y,N,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,83.6,404.2,4,Y
Male,N,N,N,68,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,N,Electronic check,108.45,7176.55,4,Y
Female,N,Y,N,3,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Credit card (automatic),91.5,242.95,4,Y
Male,N,Y,N,12,Y,N,Fiber optic,Y,N,Y,N,N,Month-to-month,N,Bank transfer (automatic),80.85,866.45,1,Y
Female,N,N,N,43,N,No phone service,DSL,N,Y,N,Y,Y,Month-to-month,Y,Bank transfer (automatic),49.05,2076.2,1,Y
Male,Y,Y,N,68,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,105.3,7299.65,4,Y
Male,Y,N,N,25,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Electronic check,88.95,2291.2,5,Y
Male,Y,Y,N,66,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,Y,Electronic check,110.85,7491.75,5,Y
Female,N,Y,N,70,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),114.2,7723.9,2,Y
Male,Y,Y,N,27,N,No phone service,DSL,N,N,N,N,Y,Month-to-month,N,Bank transfer (automatic),36.5,1032,3,Y
Female,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Mailed check,70.75,70.75,5,Y
Male,N,N,N,3,N,No phone service,DSL,N,Y,N,Y,N,Month-to-month,Y,Mailed check,40.15,130.75,1,Y
Male,Y,Y,N,29,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,94.45,2653.65,5,Y
Female,N,Y,N,36,Y,Y,Fiber optic,N,Y,N,Y,N,Month-to-month,Y,Bank transfer (automatic),97.35,3457.9,2,Y
Male,N,N,N,1,N,No phone service,DSL,N,N,N,Y,Y,Month-to-month,Y,Mailed check,45.3,45.3,2,Y
Male,N,N,N,2,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,N,Electronic check,94.95,178.1,3,Y
Female,N,N,Y,12,Y,N,DSL,N,N,N,N,N,Month-to-month,Y,Electronic check,44.55,480.6,5,Y
Male,N,Y,N,1,N,No phone service,DSL,N,N,N,N,N,Month-to-month,Y,Electronic check,23.45,23.45,1,Y
Male,N,N,N,1,N,No phone service,DSL,Y,N,N,N,N,Month-to-month,N,Mailed check,29.7,29.7,1,Y
Female,N,Y,N,59,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,N,Electronic check,101.1,6039.9,4,Y
Female,N,N,N,3,Y,Y,DSL,N,N,N,N,N,Month-to-month,Y,Mailed check,50.65,151.3,1,Y
Female,N,N,N,1,Y,N,DSL,N,N,N,N,Y,Month-to-month,Y,Electronic check,55.4,55.4,3,Y
Female,Y,Y,N,1,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Electronic check,90.6,90.6,3,Y
Male,Y,Y,N,2,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Mailed check,86.85,156.35,1,Y
Female,Y,Y,N,29,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Bank transfer (automatic),99.05,2952.85,1,Y
Female,N,N,N,52,Y,Y,Fiber optic,Y,N,Y,Y,Y,One year,Y,Credit card (automatic),111.25,5916.45,4,Y
Male,N,N,N,2,Y,N,DSL,Y,Y,N,N,N,Month-to-month,Y,Mailed check,55.1,113.35,1,Y
Male,N,Y,N,13,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Credit card (automatic),102.25,1359,4,Y
Male,Y,N,N,19,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Credit card (automatic),95.9,1777.9,4,Y
Female,Y,N,N,47,Y,Y,Fiber optic,N,N,Y,Y,N,Month-to-month,Y,Electronic check,95.05,4504.55,1,Y
Female,N,N,N,5,Y,N,DSL,Y,N,Y,N,N,Month-to-month,N,Credit card (automatic),53.85,259.8,2,Y
Male,Y,Y,N,52,Y,Y,Fiber optic,Y,Y,N,Y,Y,Month-to-month,Y,Electronic check,104.2,5568.35,2,Y
Female,N,Y,N,42,Y,Y,DSL,N,N,N,N,N,Month-to-month,Y,Electronic check,50.25,2203.65,4,Y
Female,N,N,N,25,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,99.5,2369.05,1,Y
Female,N,N,N,9,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Electronic check,71.0,672.55,2,Y
Female,N,N,N,16,Y,N,Fiber optic,N,Y,N,N,Y,Month-to-month,Y,Credit card (automatic),93.2,1573.7,1,Y
Male,N,Y,N,5,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,19.35,126.05,1,Y
Male,N,N,N,3,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,19.85,64.55,1,Y
Female,N,Y,N,31,Y,Y,Fiber optic,N,Y,Y,Y,Y,Month-to-month,Y,Electronic check,104.2,3243.45,5,Y
Male,N,N,N,1,Y,N,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,79.25,79.25,1,Y
Female,N,N,N,1,Y,N,DSL,N,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),44.9,44.9,5,Y
Male,N,Y,N,10,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,70.1,659.65,4,Y
Male,N,N,N,4,N,No phone service,DSL,N,Y,N,N,N,Month-to-month,Y,Electronic check,29.65,118.5,2,Y
Male,N,N,N,43,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,77.85,3365.85,2,Y
Male,N,N,N,4,Y,N,DSL,N,N,N,N,Y,Month-to-month,N,Electronic check,54.3,195.3,2,Y
Female,Y,N,N,11,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Bank transfer (automatic),95.15,997.65,2,Y
Male,N,Y,N,47,Y,Y,Fiber optic,Y,Y,Y,Y,Y,One year,Y,Credit card (automatic),110.85,5275.8,2,Y
Male,N,N,N,1,Y,N,Fiber optic,N,N,N,N,Y,Month-to-month,N,Electronic check,80.5,80.5,2,Y
Male,N,N,N,4,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),72.2,305.55,2,Y
Male,N,N,N,17,Y,N,DSL,N,N,Y,N,N,Month-to-month,N,Mailed check,51.5,900.5,4,Y
Male,Y,N,N,43,Y,N,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Mailed check,89.55,3856.75,1,Y
Male,N,Y,N,21,Y,Y,DSL,Y,N,Y,Y,N,One year,N,Mailed check,77.5,1625,3,Y
Male,N,Y,N,42,Y,Y,Fiber optic,N,Y,N,Y,N,Month-to-month,Y,Bank transfer (automatic),95.25,3959.35,5,Y
Male,Y,N,N,46,Y,N,Fiber optic,Y,N,N,N,Y,Month-to-month,N,Electronic check,85.0,3969.4,3,Y
Female,N,Y,N,5,Y,N,Fiber optic,N,N,Y,Y,N,Month-to-month,Y,Electronic check,85.75,470.95,3,Y
Female,Y,N,N,6,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,98.25,560.6,1,Y
Female,Y,N,N,1,N,No phone service,DSL,N,N,N,N,N,Month-to-month,Y,Mailed check,25.7,25.7,1,Y
Female,N,Y,N,7,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,69.0,506.9,1,Y
Male,N,N,N,2,Y,N,DSL,N,N,N,N,N,Month-to-month,N,Bank transfer (automatic),46.05,80.35,2,Y
Female,Y,Y,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Mailed check,76.4,76.4,4,Y
Female,N,N,N,5,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,100.5,514,2,Y
Male,Y,Y,Y,22,N,No phone service,DSL,Y,N,N,N,Y,Month-to-month,N,Mailed check,40.05,880.2,4,Y
Male,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,N,Electronic check,69.95,69.95,4,Y
Male,N,N,N,1,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,93.3,93.3,3,Y
Male,N,N,N,3,Y,N,DSL,N,Y,N,N,N,Month-to-month,Y,Electronic check,49.15,169.05,3,Y
Female,N,N,N,1,N,No phone service,DSL,N,N,N,N,Y,Month-to-month,N,Mailed check,35.05,35.05,4,Y
Female,Y,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,73.0,73,4,Y
Male,Y,N,N,33,Y,Y,Fiber optic,N,Y,N,N,N,Month-to-month,Y,Credit card (automatic),83.85,2716.3,2,Y
Female,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,70.1,70.1,2,Y
Female,Y,N,N,2,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,70.65,142.35,3,Y
Male,N,N,N,2,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,20.35,33.2,1,Y
Female,N,N,N,3,Y,N,Fiber optic,Y,Y,N,Y,Y,Month-to-month,Y,Credit card (automatic),99.0,287.4,4,Y
Male,N,N,N,26,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,83.95,2254.2,2,Y
Male,N,N,N,67,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Two year,N,Credit card (automatic),116.2,7752.3,3,Y
Female,N,Y,N,71,Y,Y,Fiber optic,N,N,N,Y,Y,Two year,Y,Bank transfer (automatic),93.7,6585.35,2,Y
Male,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,19.7,19.7,4,Y
Female,N,N,N,5,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,N,Electronic check,75.55,413.65,4,Y
Female,N,N,N,9,Y,N,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Bank transfer (automatic),77.65,714.15,5,Y
Female,Y,N,N,26,Y,Y,Fiber optic,Y,N,N,N,Y,Month-to-month,Y,Electronic check,95.0,2497.2,1,Y
Male,N,N,N,54,Y,N,Fiber optic,Y,N,Y,Y,Y,One year,Y,Credit card (automatic),105.4,5643.4,5,Y
Male,N,N,N,2,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,95.85,197.7,3,Y
Male,N,N,N,1,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,79.15,79.15,2,Y
Female,N,Y,N,30,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Bank transfer (automatic),19.65,655.85,3,Y
Female,N,N,N,4,Y,N,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Electronic check,79.0,303.15,4,Y
Female,N,Y,N,17,Y,N,Fiber optic,Y,N,Y,Y,N,Month-to-month,N,Electronic check,91.85,1574.45,5,Y
Female,Y,N,N,60,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,Y,Electronic check,106.0,6441.4,5,Y
Male,N,N,Y,1,Y,N,DSL,N,N,Y,N,N,Month-to-month,Y,Mailed check,49.9,49.9,5,Y
Female,N,N,N,13,Y,Y,Fiber optic,Y,N,N,Y,Y,Month-to-month,Y,Electronic check,100.35,1358.85,3,Y
Female,Y,Y,N,38,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),74.95,2869.85,4,Y
Male,Y,Y,Y,1,Y,N,DSL,N,N,Y,N,N,Month-to-month,Y,Credit card (automatic),49.25,49.25,2,Y
Male,N,Y,N,50,Y,Y,Fiber optic,N,N,Y,Y,Y,Month-to-month,N,Electronic check,103.7,5071.05,2,Y
Male,N,Y,N,65,Y,Y,Fiber optic,Y,Y,N,N,N,One year,N,Electronic check,89.75,5769.6,3,Y
Female,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Mailed check,20.3,20.3,5,Y
Male,Y,Y,N,7,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,101.95,700.85,1,Y
Male,Y,N,N,2,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,94.0,181.7,3,Y
Female,N,N,N,45,Y,Y,Fiber optic,N,N,N,Y,N,Month-to-month,Y,Credit card (automatic),89.3,4016.85,3,Y
Female,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Credit card (automatic),74.3,74.3,4,Y
Male,N,N,N,1,N,No phone service,DSL,N,N,Y,N,Y,Month-to-month,Y,Mailed check,44.65,44.65,2,Y
Male,N,Y,N,13,Y,N,Fiber optic,Y,N,N,N,Y,Month-to-month,N,Electronic check,84.05,1095.3,3,Y
Male,N,N,N,10,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Bank transfer (automatic),80.7,788.8,3,Y
Male,N,N,N,4,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,101.7,364.55,5,Y
Female,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,N,Mailed check,20.4,20.4,5,Y
Male,N,Y,N,41,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,Y,Electronic check,102.6,4213.35,1,Y
Male,N,Y,N,71,Y,Y,Fiber optic,N,Y,N,Y,Y,Two year,Y,Bank transfer (automatic),106.0,7723.7,4,Y
Female,N,N,Y,3,Y,N,DSL,Y,N,Y,N,N,Month-to-month,Y,Mailed check,55.1,154.65,1,Y
Male,N,N,N,69,Y,Y,Fiber optic,N,Y,Y,Y,Y,Two year,Y,Bank transfer (automatic),106.5,7348.8,5,Y
Female,N,Y,N,32,Y,Y,Fiber optic,N,Y,N,N,Y,Month-to-month,Y,Bank transfer (automatic),91.05,2954.5,2,Y
Female,Y,Y,N,51,Y,Y,Fiber optic,Y,N,N,N,N,Month-to-month,Y,Electronic check,77.5,3807.35,5,Y
Female,N,Y,N,72,N,No phone service,DSL,N,Y,N,Y,Y,Two year,Y,Electronic check,54.2,3937.45,4,Y
Female,N,N,N,6,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Mailed check,69.25,418.4,5,Y
Male,N,N,N,1,Y,N,DSL,N,Y,N,N,N,Month-to-month,Y,Electronic check,50.5,50.5,4,Y
Male,Y,N,N,1,Y,Y,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,74.4,74.4,4,Y
Male,N,N,N,31,Y,Y,DSL,N,N,Y,Y,Y,One year,Y,Mailed check,79.45,2587.7,4,Y
Male,N,N,N,58,Y,Y,Fiber optic,N,Y,Y,Y,Y,One year,Y,Electronic check,104.65,6219.6,4,Y
Male,Y,Y,N,47,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,100.05,4871.05,4,Y
Male,N,N,N,44,Y,N,Fiber optic,N,N,Y,Y,Y,Month-to-month,N,Electronic check,100.55,4398.15,2,Y
Male,N,N,N,2,Y,N,Fiber optic,N,N,N,Y,Y,Month-to-month,N,Electronic check,95.65,167.3,1,Y
Female,N,N,N,1,Y,N,Fiber optic,N,Y,N,Y,Y,Month-to-month,N,Electronic check,94.4,94.4,3,Y
Female,N,N,N,1,Y,N,DSL,N,N,N,Y,N,Month-to-month,Y,Credit card (automatic),55.0,55,1,Y
Male,N,N,N,1,Y,Y,Fiber optic,N,Y,N,Y,Y,Month-to-month,Y,Electronic check,101.45,101.45,4,Y
Female,N,Y,N,5,Y,Y,DSL,N,Y,Y,Y,N,Month-to-month,N,Bank transfer (automatic),67.95,350.3,2,Y
Female,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,69.5,69.5,5,Y
Male,N,N,N,1,Y,N,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Mailed check,18.85,18.85,2,Y
Female,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,69.2,69.2,4,Y
Male,N,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Month-to-month,Y,Electronic check,69.65,69.65,2,Y
Male,Y,Y,N,40,Y,Y,Fiber optic,Y,N,N,Y,Y,Month-to-month,N,Electronic check,101.85,4086.3,2,Y
Female,N,N,N,1,Y,N,Fiber optic,N,Y,N,N,N,Month-to-month,Y,Electronic check,82.3,82.3,4,Y
Male,N,N,N,3,Y,N,Fiber optic,N,N,N,Y,N,Month-to-month,N,Electronic check,79.25,267.6,2,Y
Female,N,N,N,13,Y,Y,Fiber optic,N,N,N,N,Y,Month-to-month,Y,Electronic check,84.6,1115.2,3,Y
Female,N,Y,N,58,Y,Y,Fiber optic,Y,N,N,N,Y,Month-to-month,Y,Bank transfer (automatic),93.4,5435.6,3,Y
Female,N,Y,N,42,Y,Y,Fiber optic,N,N,N,Y,Y,Month-to-month,Y,Electronic check,94.2,4186.3,2,Y
Male,Y,Y,N,1,N,No phone service,DSL,N,N,N,N,N,Month-to-month,N,Electronic check,25.05,25.05,5,Y
Female,N,N,N,29,N,No phone service,DSL,N,N,N,N,N,Month-to-month,Y,Credit card (automatic),25.1,712.85,4,Y
Male,N,N,Y,1,Y,N,DSL,N,Y,N,N,N,Month-to-month,N,Electronic check,48.95,48.95,3,Y
Male,N,N,N,1,Y,N,DSL,N,N,N,N,N,Month-to-month,N,Electronic check,45.3,45.3,5,Y
