User ID,Content Category,Interaction Type,Time of Interaction,Device Used
U0243,Education,Comment,Morning,Tablet
U0099,Education,Share,Afternoon,Tablet
U0459,Travel,Share,Afternoon,Tablet
U0467,Technology,Follow,Afternoon,Desktop
U0488,Technology,Like,Evening,Mobile
U0357,Food,Like,Morning,Mobile
U0407,Fitness,Follow,Evening,Tablet
U0273,Technology,Like,Evening,Mobile
U0261,Education,Follow,Afternoon,Desktop
U0140,Fitness,Comment,Morning,Mobile
U0304,Technology,Follow,Evening,Tablet
U0369,Food,Comment,Evening,Desktop
U0138,Technology,Like,Evening,Mobile
U0274,Food,Like,Morning,Mobile
U0483,Fitness,Like,Afternoon,Desktop
U0128,Education,Like,Morning,Mobile
U0324,Food,Share,Evening,Desktop
U0370,Travel,Like,Morning,Tablet
U0030,Technology,Comment,Evening,Desktop
U0144,Food,Like,Morning,Mobile
U0445,Technology,Share,Evening,Tablet
U0446,Education,Comment,Evening,Tablet
U0167,Fitness,Like,Afternoon,Tablet
U0440,Fitness,Comment,Afternoon,Desktop
U0223,Fitness,Like,Afternoon,Desktop
U0236,Fitness,Comment,Morning,Mobile
U0332,Technology,Follow,Afternoon,Desktop
U0352,Fitness,Comment,Evening,Mobile
U0126,Travel,Comment,Afternoon,Mobile
U0414,Education,Follow,Morning,Mobile
U0057,Technology,Like,Morning,Mobile
U0043,Fitness,Like,Afternoon,Tablet
U0406,Technology,Like,Morning,Tablet
U0104,Travel,Comment,Morning,Tablet
U0158,Travel,Comment,Afternoon,Mobile
U0355,Education,Like,Afternoon,Mobile
U0279,Technology,Follow,Afternoon,Tablet
U0468,Technology,Like,Morning,Mobile
U0076,Food,Follow,Afternoon,Mobile
U0352,Technology,Comment,Evening,Desktop
U0053,Food,Like,Afternoon,Mobile
U0061,Technology,Share,Afternoon,Mobile
U0092,Education,Follow,Afternoon,Desktop
U0348,Fitness,Like,Afternoon,Tablet
U0320,Food,Like,Afternoon,Mobile
U0256,Food,Like,Evening,Desktop
U0442,Fitness,Comment,Morning,Desktop
U0229,Travel,Like,Evening,Mobile
U0492,Food,Like,Evening,Mobile
U0066,Travel,Share,Morning,Desktop
U0247,Travel,Comment,Evening,Tablet
U0171,Fitness,Comment,Morning,Desktop
U0255,Education,Share,Evening,Desktop
U0421,Travel,Follow,Morning,Mobile
U0398,Fitness,Like,Evening,Tablet
U0002,Technology,Like,Morning,Desktop
U0031,Food,Like,Afternoon,Mobile
U0074,Travel,Like,Evening,Mobile
U0383,Technology,Comment,Morning,Tablet
U0014,Travel,Like,Evening,Desktop
U0340,Technology,Comment,Evening,Desktop
U0188,Technology,Like,Morning,Mobile
U0292,Fitness,Follow,Afternoon,Mobile
U0384,Food,Follow,Evening,Desktop
U0228,Technology,Like,Evening,Desktop
U0452,Technology,Comment,Evening,Tablet
U0006,Travel,Follow,Afternoon,Tablet
U0284,Food,Share,Evening,Tablet
U0217,Food,Like,Morning,Mobile
U0487,Fitness,Comment,Morning,Desktop
U0113,Fitness,Like,Afternoon,Tablet
U0419,Travel,Share,Evening,Desktop
U0208,Fitness,Share,Afternoon,Mobile
U0100,Technology,Share,Afternoon,Mobile
U0309,Technology,Share,Afternoon,Mobile
U0278,Technology,Like,Morning,Mobile
U0388,Fitness,Like,Afternoon,Tablet
U0476,Fitness,Comment,Morning,Desktop
U0292,Technology,Follow,Evening,Tablet
U0162,Food,Share,Morning,Mobile
U0491,Education,Share,Afternoon,Mobile
U0372,Fitness,Like,Afternoon,Tablet
U0170,Education,Comment,Afternoon,Mobile
U0408,Travel,Like,Afternoon,Tablet
U0149,Fitness,Follow,Morning,Tablet
U0321,Fitness,Comment,Morning,Mobile
U0083,Education,Share,Evening,Tablet
U0068,Food,Follow,Afternoon,Desktop
U0365,Travel,Like,Evening,Mobile
U0491,Education,Follow,Morning,Tablet
U0008,Food,Like,Morning,Tablet
U0233,Fitness,Comment,Afternoon,Desktop
U0296,Food,Like,Afternoon,Mobile
U0364,Food,Share,Afternoon,Desktop
U0227,Fitness,Follow,Evening,Mobile
U0440,Travel,Comment,Afternoon,Desktop
U0263,Food,Like,Evening,Desktop
U0260,Food,Like,Afternoon,Tablet
U0330,Fitness,Like,Morning,Tablet
U0054,Travel,Comment,Afternoon,Mobile
U0199,Technology,Follow,Afternoon,Desktop
U0274,Technology,Share,Afternoon,Mobile
U0056,Travel,Follow,Afternoon,Mobile
U0163,Education,Follow,Afternoon,Desktop
U0380,Technology,Follow,Afternoon,Desktop
U0080,Fitness,Like,Afternoon,Tablet
U0291,Education,Share,Morning,Desktop
U0414,Travel,Comment,Afternoon,Desktop
U0445,Travel,Share,Morning,Desktop
U0043,Technology,Follow,Morning,Desktop
U0448,Travel,Comment,Evening,Desktop
U0133,Technology,Follow,Morning,Mobile
U0176,Fitness,Follow,Afternoon,Mobile
U0244,Fitness,Follow,Evening,Tablet
U0355,Travel,Comment,Evening,Mobile
U0342,Education,Share,Evening,Mobile
U0422,Food,Like,Evening,Mobile
U0235,Travel,Like,Morning,Desktop
U0346,Food,Comment,Afternoon,Tablet
U0325,Education,Like,Afternoon,Mobile
U0097,Education,Follow,Afternoon,Mobile
U0108,Education,Like,Morning,Mobile
U0155,Education,Follow,Afternoon,Mobile
U0234,Travel,Follow,Afternoon,Desktop
U0268,Technology,Share,Afternoon,Mobile
U0192,Education,Comment,Morning,Tablet
U0196,Travel,Share,Afternoon,Tablet
U0318,Technology,Like,Morning,Mobile
U0009,Travel,Follow,Evening,Mobile
U0320,Technology,Follow,Evening,Tablet
U0413,Food,Comment,Morning,Desktop
U0233,Travel,Like,Evening,Mobile
U0180,Travel,Share,Afternoon,Tablet
U0380,Technology,Comment,Afternoon,Desktop
U0138,Food,Follow,Evening,Desktop
U0003,Technology,Share,Afternoon,Mobile
U0405,Education,Share,Afternoon,Tablet
U0492,Travel,Follow,Evening,Mobile
U0330,Technology,Follow,Afternoon,Tablet
U0326,Fitness,Share,Afternoon,Desktop
U0224,Technology,Comment,Morning,Tablet
U0324,Travel,Comment,Evening,Tablet
U0486,Fitness,Like,Afternoon,Mobile
U0006,Education,Like,Evening,Mobile
U0279,Education,Share,Morning,Desktop
U0376,Travel,Like,Morning,Tablet
U0184,Fitness,Comment,Morning,Tablet
U0275,Travel,Like,Morning,Desktop
U0479,Technology,Like,Morning,Tablet
U0475,Technology,Like,Evening,Mobile
U0135,Technology,Like,Morning,Mobile
U0186,Travel,Follow,Morning,Mobile
U0212,Travel,Like,Morning,Tablet
U0352,Travel,Comment,Afternoon,Desktop
U0153,Fitness,Like,Morning,Tablet
U0176,Travel,Share,Afternoon,Tablet
U0003,Education,Comment,Morning,Tablet
U0311,Education,Comment,Morning,Mobile
U0187,Fitness,Share,Morning,Mobile
U0043,Fitness,Follow,Evening,Desktop
U0103,Food,Share,Morning,Tablet
U0415,Travel,Comment,Afternoon,Tablet
U0129,Fitness,Like,Morning,Tablet
U0299,Food,Like,Evening,Mobile
U0489,Travel,Follow,Evening,Desktop
U0383,Food,Like,Afternoon,Tablet
U0220,Education,Share,Morning,Desktop
U0324,Travel,Share,Morning,Mobile
U0301,Food,Share,Afternoon,Tablet
U0059,Food,Comment,Morning,Desktop
U0038,Food,Comment,Morning,Desktop
U0063,Food,Like,Morning,Tablet
U0110,Education,Like,Afternoon,Desktop
U0198,Education,Comment,Afternoon,Mobile
U0143,Education,Like,Evening,Tablet
U0331,Travel,Share,Afternoon,Desktop
U0026,Travel,Share,Afternoon,Mobile
U0064,Fitness,Like,Afternoon,Tablet
U0197,Education,Share,Morning,Mobile
U0402,Technology,Share,Evening,Desktop
U0496,Technology,Like,Afternoon,Tablet
U0009,Travel,Follow,Morning,Mobile
U0141,Food,Like,Afternoon,Desktop
U0161,Education,Follow,Afternoon,Mobile
U0233,Technology,Like,Afternoon,Desktop
U0025,Fitness,Follow,Morning,Mobile
U0116,Technology,Like,Morning,Mobile
U0416,Education,Like,Afternoon,Mobile
U0402,Technology,Like,Morning,Mobile
U0136,Education,Follow,Afternoon,Desktop
U0088,Education,Share,Morning,Desktop
U0164,Education,Share,Morning,Desktop
U0343,Education,Comment,Morning,Tablet
U0339,Food,Follow,Afternoon,Desktop
U0136,Technology,Comment,Afternoon,Desktop
U0377,Technology,Like,Morning,Mobile
U0109,Fitness,Comment,Morning,Desktop
U0250,Food,Share,Morning,Mobile
U0390,Travel,Share,Afternoon,Tablet
U0259,Fitness,Share,Morning,Mobile
U0232,Education,Follow,Evening,Mobile
U0143,Fitness,Like,Afternoon,Tablet
U0446,Technology,Like,Evening,Mobile
U0055,Technology,Like,Evening,Mobile
U0236,Food,Like,Morning,Mobile
U0272,Food,Like,Afternoon,Desktop
U0182,Fitness,Follow,Afternoon,Mobile
U0261,Technology,Share,Afternoon,Desktop
U0026,Travel,Comment,Evening,Tablet
U0151,Travel,Share,Morning,Mobile
U0253,Travel,Like,Evening,Mobile
U0491,Fitness,Share,Morning,Mobile
U0123,Education,Share,Morning,Mobile
U0318,Travel,Follow,Evening,Desktop
U0376,Food,Comment,Evening,Desktop
U0105,Food,Share,Afternoon,Tablet
U0049,Education,Follow,Morning,Tablet
U0437,Fitness,Share,Evening,Mobile
U0086,Food,Follow,Morning,Desktop
U0220,Technology,Like,Afternoon,Mobile
U0088,Technology,Like,Evening,Tablet
U0251,Travel,Share,Morning,Mobile
U0428,Education,Comment,Morning,Tablet
U0397,Technology,Share,Morning,Desktop
U0377,Education,Follow,Afternoon,Desktop
U0130,Travel,Share,Afternoon,Mobile
U0171,Education,Share,Evening,Desktop
U0352,Technology,Comment,Evening,Mobile
U0338,Food,Like,Morning,Desktop
U0380,Travel,Comment,Evening,Desktop
U0100,Technology,Comment,Afternoon,Desktop
U0136,Food,Follow,Evening,Desktop
U0484,Food,Like,Afternoon,Mobile
U0267,Food,Like,Evening,Tablet
U0233,Food,Follow,Evening,Desktop
U0475,Fitness,Follow,Evening,Desktop
U0268,Education,Comment,Afternoon,Tablet
U0148,Food,Like,Morning,Mobile
U0112,Education,Like,Afternoon,Mobile
U0003,Food,Like,Afternoon,Tablet
U0071,Food,Share,Afternoon,Tablet
U0074,Fitness,Follow,Evening,Desktop
U0042,Fitness,Comment,Afternoon,Mobile
U0416,Travel,Like,Evening,Desktop
U0458,Food,Share,Afternoon,Tablet
U0224,Food,Comment,Evening,Tablet
U0103,Fitness,Comment,Afternoon,Desktop
U0044,Education,Follow,Afternoon,Tablet
U0193,Technology,Share,Afternoon,Mobile
U0356,Education,Share,Afternoon,Tablet
U0219,Travel,Follow,Afternoon,Desktop
U0287,Travel,Comment,Morning,Mobile
U0155,Education,Share,Morning,Tablet
U0279,Food,Like,Evening,Mobile
U0202,Travel,Like,Morning,Tablet
U0414,Travel,Like,Evening,Mobile
U0425,Technology,Follow,Evening,Desktop
U0354,Technology,Share,Afternoon,Mobile
U0346,Technology,Comment,Evening,Tablet
U0288,Travel,Comment,Evening,Mobile
U0155,Food,Comment,Evening,Tablet
U0059,Technology,Like,Morning,Mobile
U0062,Technology,Like,Evening,Mobile
U0243,Education,Share,Morning,Desktop
U0475,Food,Comment,Morning,Desktop
U0431,Food,Like,Evening,Tablet
U0222,Technology,Like,Morning,Mobile
U0382,Fitness,Comment,Evening,Mobile
U0149,Technology,Follow,Afternoon,Tablet
U0141,Travel,Share,Afternoon,Tablet
U0238,Travel,Like,Afternoon,Mobile
U0062,Travel,Share,Evening,Mobile
U0334,Education,Share,Evening,Desktop
U0465,Fitness,Follow,Afternoon,Desktop
U0082,Education,Comment,Afternoon,Tablet
U0362,Travel,Comment,Evening,Tablet
U0336,Food,Share,Morning,Tablet
U0440,Food,Like,Morning,Tablet
U0470,Travel,Follow,Evening,Desktop
U0093,Education,Share,Evening,Tablet
U0166,Education,Share,Evening,Desktop
U0425,Technology,Share,Afternoon,Mobile
U0376,Fitness,Like,Morning,Mobile
U0348,Food,Comment,Afternoon,Mobile
U0054,Travel,Like,Morning,Desktop
U0129,Technology,Like,Morning,Tablet
U0192,Technology,Like,Evening,Mobile
U0358,Travel,Comment,Afternoon,Mobile
U0252,Food,Like,Afternoon,Mobile
U0083,Education,Like,Afternoon,Mobile
U0323,Technology,Like,Evening,Mobile
U0072,Food,Like,Morning,Desktop
U0350,Education,Share,Evening,Desktop
U0107,Travel,Comment,Evening,Tablet
U0317,Fitness,Follow,Evening,Mobile
U0193,Education,Comment,Morning,Mobile
U0153,Technology,Comment,Morning,Desktop
U0277,Technology,Share,Afternoon,Mobile
U0473,Travel,Share,Afternoon,Tablet
U0447,Food,Like,Morning,Mobile
U0124,Education,Share,Evening,Tablet
U0030,Technology,Share,Evening,Tablet
U0335,Technology,Follow,Morning,Desktop
U0172,Fitness,Like,Morning,Mobile
U0121,Technology,Like,Afternoon,Tablet
U0037,Education,Follow,Afternoon,Tablet
U0485,Food,Like,Morning,Tablet
U0255,Fitness,Share,Evening,Tablet
U0156,Technology,Like,Morning,Mobile
U0401,Education,Follow,Morning,Tablet
U0378,Education,Share,Morning,Desktop
U0393,Fitness,Follow,Afternoon,Desktop
U0060,Technology,Share,Afternoon,Tablet
U0176,Technology,Share,Afternoon,Mobile
U0302,Fitness,Comment,Morning,Desktop
U0455,Education,Comment,Evening,Mobile
U0417,Technology,Like,Morning,Mobile
U0093,Technology,Share,Afternoon,Desktop
U0456,Food,Like,Morning,Mobile
U0246,Technology,Like,Evening,Tablet
U0481,Fitness,Follow,Evening,Desktop
U0417,Fitness,Share,Afternoon,Desktop
U0445,Fitness,Share,Evening,Tablet
U0278,Technology,Like,Evening,Mobile
U0211,Education,Share,Evening,Desktop
U0105,Education,Share,Morning,Mobile
U0108,Food,Comment,Morning,Tablet
U0121,Travel,Comment,Evening,Tablet
U0488,Technology,Like,Morning,Desktop
U0302,Food,Like,Afternoon,Mobile
U0438,Travel,Follow,Evening,Desktop
U0228,Fitness,Follow,Morning,Mobile
U0221,Technology,Share,Evening,Tablet
U0391,Technology,Share,Afternoon,Tablet
U0415,Fitness,Share,Evening,Mobile
U0319,Travel,Like,Afternoon,Tablet
U0414,Education,Share,Morning,Desktop
U0440,Travel,Share,Evening,Desktop
U0196,Fitness,Like,Afternoon,Mobile
U0350,Technology,Share,Afternoon,Mobile
U0152,Education,Follow,Afternoon,Desktop
U0141,Food,Share,Afternoon,Tablet
U0415,Technology,Like,Evening,Mobile
U0339,Food,Like,Afternoon,Mobile
U0009,Technology,Follow,Afternoon,Desktop
U0327,Fitness,Follow,Evening,Desktop
U0481,Food,Follow,Morning,Tablet
U0093,Food,Follow,Afternoon,Desktop
U0323,Fitness,Like,Morning,Tablet
U0336,Fitness,Follow,Morning,Tablet
U0022,Fitness,Like,Evening,Mobile
U0348,Education,Like,Afternoon,Tablet
U0180,Technology,Follow,Morning,Tablet
U0040,Fitness,Comment,Morning,Desktop
U0425,Travel,Comment,Evening,Mobile
U0013,Education,Follow,Afternoon,Desktop
U0209,Food,Share,Evening,Desktop
U0083,Technology,Like,Afternoon,Desktop
U0055,Fitness,Follow,Evening,Desktop
U0400,Education,Follow,Evening,Tablet
U0426,Technology,Comment,Evening,Tablet
U0333,Technology,Like,Morning,Mobile
U0295,Education,Follow,Evening,Tablet
U0063,Technology,Follow,Evening,Tablet
U0267,Food,Share,Afternoon,Desktop
U0467,Food,Like,Morning,Mobile
U0186,Travel,Like,Morning,Desktop
U0228,Travel,Like,Evening,Desktop
U0259,Food,Follow,Morning,Tablet
U0230,Fitness,Comment,Afternoon,Tablet
U0474,Fitness,Follow,Evening,Desktop
U0341,Education,Share,Morning,Desktop
U0175,Technology,Share,Afternoon,Mobile
U0259,Education,Share,Morning,Desktop
U0396,Fitness,Comment,Morning,Desktop
U0062,Food,Follow,Afternoon,Tablet
U0065,Travel,Comment,Morning,Mobile
U0264,Travel,Share,Evening,Desktop
U0357,Fitness,Share,Evening,Tablet
U0460,Education,Like,Afternoon,Tablet
U0038,Food,Follow,Evening,Desktop
U0380,Food,Comment,Afternoon,Desktop
U0371,Education,Share,Evening,Mobile
U0346,Travel,Share,Evening,Desktop
U0261,Education,Like,Evening,Desktop
U0119,Travel,Like,Afternoon,Desktop
U0460,Education,Follow,Evening,Tablet
U0197,Fitness,Comment,Afternoon,Mobile
U0221,Food,Share,Evening,Tablet
U0146,Technology,Share,Morning,Desktop
U0115,Food,Share,Morning,Desktop
U0073,Fitness,Comment,Morning,Tablet
U0463,Education,Comment,Morning,Tablet
U0427,Food,Like,Morning,Mobile
U0486,Travel,Comment,Evening,Tablet
U0065,Food,Like,Afternoon,Mobile
U0471,Travel,Follow,Morning,Desktop
U0443,Food,Like,Morning,Tablet
U0382,Technology,Comment,Morning,Desktop
U0142,Education,Like,Afternoon,Tablet
U0162,Travel,Share,Morning,Mobile
U0286,Technology,Like,Evening,Tablet
U0301,Fitness,Like,Afternoon,Tablet
U0241,Travel,Follow,Morning,Mobile
U0102,Technology,Comment,Evening,Tablet
U0035,Education,Comment,Afternoon,Tablet
U0020,Food,Follow,Afternoon,Tablet
U0121,Food,Comment,Evening,Desktop
U0449,Travel,Follow,Afternoon,Desktop
U0279,Food,Like,Afternoon,Mobile
U0494,Travel,Share,Afternoon,Desktop
U0218,Fitness,Like,Morning,Desktop
U0178,Travel,Comment,Evening,Tablet
U0452,Travel,Share,Afternoon,Tablet
U0121,Food,Follow,Morning,Desktop
U0032,Food,Share,Evening,Desktop
U0415,Travel,Share,Afternoon,Desktop
U0249,Fitness,Follow,Evening,Desktop
U0024,Travel,Comment,Afternoon,Desktop
U0086,Fitness,Share,Evening,Tablet
U0067,Education,Like,Evening,Mobile
U0400,Food,Like,Evening,Desktop
U0266,Food,Follow,Morning,Tablet
U0441,Fitness,Share,Evening,Desktop
U0170,Fitness,Like,Afternoon,Tablet
U0482,Technology,Like,Morning,Mobile
U0270,Education,Share,Morning,Desktop
U0022,Food,Like,Morning,Desktop
U0396,Fitness,Share,Evening,Mobile
U0417,Travel,Like,Afternoon,Mobile
U0038,Travel,Like,Evening,Mobile
U0278,Fitness,Follow,Evening,Mobile
U0311,Food,Like,Afternoon,Desktop
U0235,Technology,Follow,Morning,Desktop
U0220,Fitness,Comment,Morning,Desktop
U0248,Education,Comment,Afternoon,Tablet
U0255,Travel,Like,Evening,Desktop
U0296,Travel,Follow,Morning,Mobile
U0289,Food,Like,Morning,Desktop
U0049,Fitness,Follow,Evening,Mobile
U0043,Travel,Comment,Morning,Tablet
U0031,Food,Share,Afternoon,Desktop
U0428,Technology,Share,Morning,Desktop
U0354,Education,Share,Morning,Desktop
U0161,Fitness,Follow,Evening,Desktop
U0248,Education,Follow,Evening,Tablet
U0359,Travel,Like,Morning,Mobile
U0384,Fitness,Like,Morning,Mobile
U0020,Travel,Follow,Afternoon,Mobile
U0448,Travel,Like,Evening,Desktop
U0223,Food,Share,Afternoon,Tablet
U0191,Fitness,Share,Evening,Mobile
U0105,Food,Share,Evening,Tablet
U0108,Fitness,Follow,Afternoon,Mobile
U0214,Fitness,Comment,Morning,Desktop
U0003,Fitness,Like,Afternoon,Mobile
U0170,Technology,Follow,Morning,Tablet
U0035,Education,Share,Afternoon,Mobile
U0476,Food,Follow,Morning,Desktop
U0157,Education,Comment,Afternoon,Desktop
U0040,Fitness,Comment,Evening,Mobile
U0135,Technology,Like,Evening,Mobile
U0301,Travel,Follow,Evening,Desktop
U0108,Technology,Like,Morning,Mobile
U0476,Fitness,Comment,Evening,Mobile
U0001,Technology,Share,Afternoon,Mobile
U0414,Travel,Share,Afternoon,Tablet
U0155,Technology,Like,Evening,Mobile
U0194,Travel,Share,Afternoon,Desktop
U0272,Education,Share,Morning,Mobile
U0365,Travel,Like,Morning,Tablet
U0356,Technology,Follow,Afternoon,Tablet
U0092,Food,Share,Morning,Desktop
U0110,Education,Follow,Evening,Mobile
U0478,Technology,Like,Evening,Mobile
U0270,Technology,Share,Morning,Tablet
U0467,Food,Like,Afternoon,Tablet
U0018,Food,Follow,Evening,Tablet
U0357,Food,Like,Evening,Desktop
U0442,Travel,Comment,Evening,Tablet
U0252,Travel,Like,Morning,Tablet
U0020,Technology,Comment,Afternoon,Tablet
U0091,Technology,Like,Morning,Desktop
U0327,Technology,Share,Evening,Desktop
U0437,Education,Like,Morning,Tablet
U0345,Fitness,Like,Afternoon,Tablet
U0188,Technology,Follow,Evening,Tablet
U0342,Technology,Like,Evening,Mobile
U0390,Fitness,Share,Evening,Tablet
U0228,Food,Comment,Morning,Tablet
U0210,Technology,Share,Morning,Desktop
U0061,Travel,Like,Afternoon,Tablet
U0290,Technology,Comment,Afternoon,Mobile
U0374,Fitness,Comment,Morning,Desktop
U0495,Fitness,Comment,Morning,Mobile
U0236,Fitness,Comment,Morning,Desktop
U0383,Fitness,Follow,Evening,Desktop
U0362,Fitness,Comment,Afternoon,Desktop
U0212,Fitness,Comment,Morning,Desktop
U0152,Travel,Like,Afternoon,Desktop
U0297,Food,Comment,Afternoon,Tablet
U0019,Travel,Follow,Evening,Mobile
U0178,Food,Like,Evening,Mobile
U0496,Education,Share,Evening,Tablet
U0396,Food,Like,Morning,Mobile
U0017,Education,Comment,Morning,Tablet
U0240,Food,Follow,Evening,Desktop
U0462,Food,Like,Morning,Tablet
U0446,Fitness,Comment,Morning,Desktop
U0173,Technology,Share,Evening,Mobile
U0084,Education,Like,Afternoon,Mobile
U0316,Education,Follow,Afternoon,Tablet
U0243,Food,Share,Morning,Tablet
U0248,Travel,Comment,Evening,Desktop
U0391,Technology,Follow,Evening,Desktop
U0489,Travel,Comment,Evening,Tablet
U0263,Food,Comment,Morning,Tablet
U0067,Food,Share,Evening,Mobile
U0406,Food,Follow,Morning,Desktop
U0001,Fitness,Comment,Evening,Mobile
U0042,Fitness,Follow,Morning,Mobile
U0126,Education,Share,Morning,Desktop
U0082,Technology,Follow,Afternoon,Desktop
U0468,Travel,Comment,Afternoon,Desktop
U0050,Fitness,Comment,Afternoon,Desktop
U0168,Travel,Share,Afternoon,Tablet
U0037,Travel,Share,Afternoon,Tablet
U0301,Fitness,Comment,Morning,Tablet
U0189,Food,Like,Afternoon,Tablet
U0385,Technology,Comment,Afternoon,Tablet
U0097,Fitness,Comment,Morning,Desktop
U0174,Fitness,Comment,Afternoon,Desktop
U0199,Travel,Follow,Evening,Mobile
U0092,Travel,Like,Morning,Tablet
U0055,Technology,Like,Afternoon,Desktop
U0208,Fitness,Comment,Morning,Desktop
U0260,Travel,Follow,Afternoon,Mobile
U0344,Travel,Share,Afternoon,Mobile
U0380,Technology,Follow,Evening,Tablet
U0400,Food,Share,Afternoon,Tablet
U0092,Education,Like,Afternoon,Desktop
U0077,Food,Share,Morning,Tablet
U0417,Travel,Like,Evening,Desktop
U0021,Travel,Share,Morning,Desktop
U0307,Food,Follow,Evening,Desktop
U0152,Education,Share,Morning,Desktop
U0183,Technology,Share,Afternoon,Desktop
U0019,Technology,Like,Evening,Desktop
U0203,Fitness,Like,Morning,Mobile
U0075,Travel,Share,Evening,Desktop
U0235,Education,Follow,Evening,Mobile
U0168,Technology,Share,Afternoon,Mobile
U0371,Technology,Like,Evening,Desktop
U0327,Food,Follow,Evening,Desktop
U0487,Food,Follow,Evening,Tablet
U0495,Fitness,Comment,Morning,Tablet
U0356,Food,Follow,Morning,Tablet
U0479,Food,Comment,Afternoon,Tablet
U0344,Education,Share,Morning,Desktop
U0140,Travel,Like,Morning,Mobile
U0337,Food,Follow,Morning,Desktop
U0500,Food,Like,Evening,Mobile
U0010,Food,Like,Evening,Mobile
U0148,Education,Share,Evening,Desktop
U0326,Food,Follow,Evening,Tablet
